name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-33.3537,-70.6811",2024-06-25,11.6,3.6,7.1,11.6,1.2,5.4,2.9,76,2.1,100,29.17,rain,0,0.4,17.3,20.8,208.8,1025.9,57.1,9.8,125,10.9,5,10,2024-06-25T07:47:10,2024-06-25T17:44:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-06-26,14.4,0.6,6.2,14.4,-2.7,4.8,2.4,79.3,0,0,0,,0,0.4,16.6,17.8,353.7,1026.9,31.8,7.7,125,11,5,10,2024-06-26T07:47:15,2024-06-26T17:44:25,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-06-27,18.3,2.6,9.3,18.3,-0.2,8,3.8,71.9,0,0,0,,0,0.3,14.8,21.3,155.8,1019.4,61.8,8.6,96,8.5,4,10,2024-06-27T07:47:20,2024-06-27T17:44:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-06-28,15.5,3.7,8.4,15.5,2.1,7.6,5.4,83.4,0,0,0,,0,0.2,17.6,19.4,221.1,1021.8,35.2,7.9,132.2,11.3,6,10,2024-06-28T07:47:23,2024-06-28T17:45:08,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-06-29,17.3,2.3,8,17.3,-0.1,7.2,5.2,84.7,0,0,0,,0,0.2,19.1,19.3,15.7,1021.8,37.5,5.2,125.4,10.8,5,10,2024-06-29T07:47:24,2024-06-29T17:45:31,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-06-30,20.3,2.5,10,20.3,1.1,9.5,4.6,73.8,0,0,0,,0,0.3,17.6,16.6,356.5,1022.4,9.7,7.3,139.1,12,6,10,2024-06-30T07:47:24,2024-06-30T17:45:55,0.81,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-01,21.6,3.1,10.5,21.6,-0.3,9.6,4.2,70,0,0,0,,0,0.3,17.3,16.3,335.3,1021,0.2,8.8,137,11.8,5,10,2024-07-01T07:47:22,2024-07-01T17:46:21,0.85,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-02,20.1,2.7,10.3,20.1,0.5,9.7,3.9,69.1,0,0,0,,0,0.2,16.6,32.2,184.4,1021.1,33.1,9,135.8,11.7,5,10,2024-07-02T07:47:19,2024-07-02T17:46:47,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-03,18.3,5.7,10.4,18.3,3.2,9.5,4.5,69.4,0,0,0,,0,0.2,16.6,26.5,176,1019.8,95.3,9.3,105.4,9.3,5,10,2024-07-03T07:47:14,2024-07-03T17:47:14,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-04,13.3,3.2,7.3,13.3,0.5,5.7,1.8,70.4,0,0,0,,0,0,21.2,28.2,185.5,1021.4,69.4,9.4,131.1,11.2,5,10,2024-07-04T07:47:07,2024-07-04T17:47:42,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-05,17,-0.6,6.6,17,-3.6,5.7,0.7,69.7,0,0,0,,0,0,13.3,18.4,247.3,1020.6,2.2,8,147,12.7,6,10,2024-07-05T07:46:59,2024-07-05T17:48:11,0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-06,14.4,-0.1,6.2,14.4,-2.8,4.6,0.8,71.4,0,0,0,,0,0,29.5,34.1,176.9,1022.5,3.8,7.8,144.8,12.5,6,10,2024-07-06T07:46:50,2024-07-06T17:48:41,0.02,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-07,14.9,-1.2,5.6,14.9,-3.5,4.9,0.7,74.6,0,0,0,,0,0,15.1,17.5,192,1023,0.6,7.2,145.4,12.4,6,10,2024-07-07T07:46:39,2024-07-07T17:49:12,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-08,16,-0.7,6.3,16,-3.8,5.5,0.8,72.2,0,0,0,,0,0,16.6,21.2,201.6,1020.1,1,6.6,148.7,12.7,6,10,2024-07-08T07:46:26,2024-07-08T17:49:43,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-09,12.3,-0.4,5,12.3,-3.4,3,1.4,79.8,0,0,0,,0,0,19.4,40,179.3,1019.3,7.2,7,149.3,12.8,6,10,2024-07-09T07:46:12,2024-07-09T17:50:15,0.12,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-10,9.5,2,5.4,9.5,-1.6,3.4,1.6,77.4,0.1,100,4.17,rain,0,0,20.5,18.7,248.7,1019.1,56.8,7.8,138.9,11.8,6,10,2024-07-10T07:45:56,2024-07-10T17:50:48,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-11,12.6,-0.3,5,12.6,-4,3.3,1,77.7,0,0,0,,0,0,16.2,18.7,234,1022.4,25.2,5.4,146.4,12.5,6,10,2024-07-11T07:45:38,2024-07-11T17:51:22,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-12,16.4,-1.6,6.3,16.4,-6.1,4.8,0.3,71.1,0,0,0,,0,0,19.4,32.9,142.7,1021.7,0,6.2,153.5,13.2,6,10,2024-07-12T07:45:19,2024-07-12T17:51:56,0.22,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-13,16.3,-1.3,6.1,16.3,-2.4,5.4,1.1,74.3,0,0,0,,0,0,18,19,194.4,1023.7,2.6,5,154.5,13.5,6,10,2024-07-13T07:44:59,2024-07-13T17:52:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-14,17,-1.2,6.6,17,-4.1,5.9,0.1,68.6,0,0,0,,0,0,16.9,24.6,166.3,1021.3,18.1,5.5,155.8,13.5,6,10,2024-07-14T07:44:37,2024-07-14T17:53:06,0.28,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-15,17.6,-0.3,7,17.6,-3,5.8,0.4,67.8,0,0,0,,0,0,18,22.9,153.3,1020.6,33.4,6.2,136.2,11.8,6,10,2024-07-15T07:44:13,2024-07-15T17:53:42,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-16,20,2.8,10.2,20,-0.1,8.7,1.8,59.7,0,0,0,,0,0,20.5,36.2,142.8,1020.8,37.3,6.9,151.4,13.2,6,10,2024-07-16T07:43:48,2024-07-16T17:54:19,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-17,19.7,1.9,10.3,19.7,-2.5,9.5,2.1,61.2,0,0,0,,0,0,21.2,27,184.1,1017.5,51.3,6.7,142.7,12.2,6,10,2024-07-17T07:43:21,2024-07-17T17:54:56,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-18,13.7,7.6,10.3,13.7,5.9,9.3,4.4,67.9,0,0,0,,0,0,14.8,31.8,182.3,1019.7,81.3,7.1,75.7,6.5,4,10,2024-07-18T07:42:52,2024-07-18T17:55:33,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-19,16.9,6,9.9,16.9,5.1,9.3,6,78.8,0,0,0,,0,0,17.6,22.7,194.8,1018,58.1,6.6,143.2,12.5,6,10,2024-07-19T07:42:22,2024-07-19T17:56:11,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-20,13.3,0.8,7.3,13.3,-2.5,6,5.3,88,0,0,0,,0,0,19.8,44,177.5,1017.8,24,4.5,154.3,13.4,6,10,2024-07-20T07:41:51,2024-07-20T17:56:50,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-21,15.5,6.8,10.1,15.5,4.1,8.9,5.6,75.9,0,0,0,,0,0,25.2,28.4,250.1,1021.6,62.5,6.6,141.5,12.3,6,10,2024-07-21T07:41:18,2024-07-21T17:57:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-22,19.6,2.3,9.4,19.6,-0.5,8.5,3.8,72,0,0,0,,0,0,18.7,23.8,139.3,1016.7,1.3,7.1,160.4,13.7,6,10,2024-07-22T07:40:43,2024-07-22T17:58:07,0.54,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-23,11.6,2.5,7.6,11.6,1.2,5.8,5.4,86.5,3,100,37.5,rain,0,0,20.9,23.3,184.3,1022.3,63.9,5.7,88.9,7.6,4,10,2024-07-23T07:40:07,2024-07-23T17:58:47,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-24,18.8,1.2,8.6,18.8,-1.5,7.5,3.3,74.5,0.4,100,12.5,rain,0,0,18.4,13.9,309.4,1027.2,28.7,5.7,157.8,13.7,6,10,2024-07-24T07:39:30,2024-07-24T17:59:26,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-25,18.7,2.5,9.4,18.7,0.9,8.6,3.3,69.2,0,0,0,,0,0,21.2,37.5,191.9,1023.3,75.2,8,136.9,11.9,6,10,2024-07-25T07:38:51,2024-07-25T18:00:06,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-26,14.7,2.5,7.8,14.7,0,6.7,4.1,79.1,0,0,0,,0,0,19.1,30.6,188.5,1023.9,66.4,6.4,137.6,11.7,5,10,2024-07-26T07:38:11,2024-07-26T18:00:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-27,17.3,0.9,7.9,17.3,-1.2,6.3,2.1,71.9,0,0,0,,0,0,20.2,30.8,179.1,1022.6,21.8,6,163.3,14.2,6,10,2024-07-27T07:37:29,2024-07-27T18:01:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-28,18.9,0.2,7.7,18.9,-3.7,6.6,1.2,66.9,0,0,0,,0,0,19.4,23,230.1,1020.7,0.5,7.3,167.8,14.5,6,10,2024-07-28T07:36:46,2024-07-28T18:02:07,0.76,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-29,24.3,1.9,10.9,24.3,-1,10.2,2,61,0,0,0,,0,0,18.7,20.2,1,1016.8,51.4,7.1,166,14.2,6,10,2024-07-29T07:36:01,2024-07-29T18:02:48,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-30,15.8,8.7,11.5,15.8,6.7,11,4.2,61.3,0,0,0,,0,0,22,29.2,183.8,1014.6,97.4,8.5,94.1,8.1,5,10,2024-07-30T07:35:16,2024-07-30T18:03:29,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-07-31,12,9.1,10.4,12,5.7,9.3,6,74.6,0,0,0,,0,0,25.6,41.3,201.5,1012.9,92,7.5,31.4,2.6,1,10,2024-07-31T07:34:28,2024-07-31T18:04:10,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-08-01,10.7,7.9,9.3,10.7,5.8,7.7,6.5,82.8,1.5,100,50,rain,0,0,29.5,29.4,162.3,1008.8,100,9.7,40.5,3.4,2,10,2024-08-01T07:33:40,2024-08-01T18:04:51,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-08-02,14.7,6.2,8.6,14.7,1,5.8,6,84.6,53.8,100,100,rain,0,0,100.1,52.6,350.4,1015.7,96.5,8.1,70.4,6.1,5,10,2024-08-02T07:32:50,2024-08-02T18:05:32,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-08-03,14.7,4.8,8.9,14.7,2.6,7.5,5,78.8,4,100,29.17,rain,0,0,39.6,19.3,330.4,1021.6,74.4,11.2,170.5,14.7,7,10,2024-08-03T07:31:59,2024-08-03T18:06:13,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2024-08-04,16.1,6.2,10.3,16.1,3.6,9.6,5.6,74.7,0,0,0,,0,0.2,20.5,21.1,186.2,1019.2,84.1,8.9,137.6,11.8,6,10,2024-08-04T07:31:06,2024-08-04T18:06:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-08-05,9.8,6.9,8.2,9.5,4.5,6.2,5.7,84.8,21.5,100,70.83,rain,0,0.2,34.6,21.2,134.6,1021.1,93.7,9.4,71.3,6.1,3,10,2024-08-05T07:30:13,2024-08-05T18:07:35,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2024-08-06,11.9,4.8,7.9,11.9,1.9,5.8,4,77.6,9.6,100,33.33,rain,0,0.1,25.9,27.1,188.5,1025.5,75.1,9.5,163.3,14,6,10,2024-08-06T07:29:18,2024-08-06T18:08:17,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
